song,artist,youtube_id,AI_Keywords,
大甲溪邊,張蓉蓉,,"[0.82, 0.35, 0.78, 0.35], 為情所害, 2013, 2010年代, 2010s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 失戀療傷, Heartbreak Healing, 台語流行, Taiwanese Pop, 心肝冷噓噓 留戀啥米, 綿綿情意 像溪水",
反義詞,華晨宇,By1Tw5Z-J44,"[0.82, 0.35, 0.55, 0.65], 異類, 2017, 2010年代, 2010s, 中國, China, 歌手2017, Singer 2017, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 電吉他, Electric Guitar, 弦樂, Strings, 壯闊深情, Grand and Passionate, 璀璨星空, Starry Sky, 華語流行, Mandopop, 電影原聲帶, Original Soundtrack, 感受停在我發端的指尖, 緣分讓我們相遇亂世以外",
我夢見你,陳立農,XEXhCWziiac,"[0.82, 0.35, 0.78, 0.35], 格格不入, 2020, 2020年代, 2020s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, 吉他, 貝斯, 鼓, 傷感釋懷, Melancholic Relief, 獨處時光, Solitude, 華語流行, Mandopop, Piano, Guitar",
幸福的春天,"喬幼, 陳隨意",,"[0.82, 0.35, 0.55, 0.35], 思念的夢, 2016, 2010年代, 2010s, 台灣, Taiwan, 溫潤嗓音, Warm Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 約會, Dating, 下雨天, Rainy Day, 台語流行, Taiwanese Pop, 雨綿綿冷冷的暗瞑, 幸福的座位只有你",
End This (L.O.V.E.),Hailee Steinfeld,jEvGN7BD5Gs,"[0.30, 0.80, 0.78, 0.35], Half Written Story, 2015, 2010年代, 2010s, 美國, United States, 清亮人聲, Clear Vocals, 合成器, Synthesizer, 鼓組, Drums, 自信張揚, Confident Assertiveness, 諷刺批判, Sarcastic Criticism, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 舞曲流行, Dance-Pop, for, I'm",
媽媽我想你,湯潮,sPFA7PHwbrM,"[0.82, 0.35, 0.55, 0.35], 媽媽我想你電影原聲帶, 電影原聲帶, OST, 2008, 2000年代, 2000s, 中國, China, 滄桑嗓音, Husky Vocals, 鋼琴, Piano, 弦樂, Strings, 壯闊深情, Grand Affection, 孤獨寂寞, Loneliness, 獨處時光, Solitude, 華語流行, Mandopop, 民族流行, Ethnic Pop, 我第一次睜開眼睛, 媽媽呀媽媽呀我想你",
親愛的你在哪裡,"龍飛, 門麗",wuFBO1YU2NY,"[0.82, 0.35, 0.55, 0.35], 2016, 2010年代, 2010s, 中國, China, 滄桑人聲, Husky Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 獨處時光, Solitude, 網紅歌曲, Internet Viral Song, 三月的細雨 像醉人的戀曲, 親愛的 你究竟去了哪裡",
今夜又擱為你醉,李茂山,hFHNQBS2kbI,"[0.45, 0.45, 0.55, 0.35], 1990, 1990年代, 1990s, 台灣, Taiwan, 渾厚嗓音, Rich Vocals, 薩克斯風, Saxophone, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 人講這心情, 人講這人生",
明日又天涯,江蕙,kQUBV1VkRHI,"[0.82, 0.35, 0.78, 0.35], 落山風 (臺語首席3), 1986, 1980年代, 1980s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 初戀每日笑亥亥, 孤單明日又天涯",
Anyone,Justin Bieber,h0eAz-Jr9AU,"[0.30, 0.80, 0.55, 0.35], Justice (The Complete Edition), 2021, 2020年代, 2020s, 美國, United States, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 合成器, Synthesizer, 壯闊深情, Grand Affection, 極致執著, Extreme Devotion, 婚禮, Wedding, 約會, Dating, 璀璨星空, Starry Sky, 英語流行, English Pop, 當代節奏藍調, Contemporary R&B, Dance, You",
年年大賺錢,張秀卿,,"[0.30, 0.80, 0.55, 0.35], 感情騙子, 2016, 2010年代, 2010s, 台灣, Taiwan, 高亢唱腔, High-pitched Vocals, 銅管樂器, Brass Instruments, 節奏鼓點, Percussion, 甜蜜愉悅, Joyful and Pleasant, 派對狂歡, Party Celebration, 台語流行, Taiwanese Pop, 賀歲歌曲, Lunar New Year Song, 恭喜恭喜大家新年好",
夢花火,まふまふ,mNMOLdJlsys,"[0.30, 0.80, 0.55, 0.65], 剎那色シンドローム, 2012, 2010年代, 2010s, 日本, Japan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 電吉他, Electric Guitar, 孤獨寂寞, Loneliness, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 日語流行, J-Pop, 流行搖滾, Pop Rock, 風吹けば夢のまにまに, 君が好き君だけが好き",
今宵多珍重,周蕙,9i-2pNghO4k,"[0.82, 0.35, 0.78, 0.35], 2003, 2000年代, 2000s, 台灣, Taiwan, 周氏情歌, Jay Chou Style, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 弦樂, Strings, 復古懷舊, Retro Nostalgia, 獨處時光, Solitude, 華語流行, Mandopop, 南風吻臉輕輕, 不管明天到明天要相送",
Halu,Feby Putri,T8emMDMhpJY,"[0.82, 0.35, 0.55, 0.35], Riuh, 2020, 2020年代, 2020s, 印尼, Indonesia, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 印尼當代流行, Indonesian Contemporary Pop, Senyumanmu, Ingin",
似是故人來,何韻詩,gXJ2M5zYxoY,"[0.82, 0.35, 0.78, 0.35], Recollections, 2007, 2000年代, 2000s, 香港, Hong Kong, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 弦樂, Strings, 傷感釋懷, Sadness and Relief, 獨處時光, Solitude, 華語流行, Mandopop, 同是過路 同做過夢 本應是一對, 俗塵渺渺",
美麗的插曲,蕭亞軒,PFy18XlMDJg,"[0.82, 0.35, 0.78, 0.35], 首選蕭亞軒美麗的原聲帶, 電影原聲帶, OST, 2000, 2000年代, 2000s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 還記得嗎 窗外那被月光染亮的海洋, 我們變成了世上 最熟悉的 陌生人",
塔羅牌,F.I.R.飛兒樂團,c4FuygFBtA0,"[0.30, 0.80, 0.55, 0.65], 我要飛-尋夢之途全紀錄, 2005, 2000年代, 2000s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 電吉他, Electric Guitar, 合成器, Synthesizer, 懸疑博弈, Suspenseful Gambling, 獨處時光, Solitude, 流行搖滾, Pop Rock, 共二十二張的紙牌它道盡了人生百態, 指點迷津的塔羅牌相信的人不安被它解開",
歡喜迎熱鬧,林姍,,"[0.30, 0.80, 0.55, 0.35], 莎喲娜拉再會啦, 2005, 2000年代, 2000s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鑼鼓, Gong and Drum, 炮聲, Firecracker Sound, 輕快活潑, Lively and Cheerful, 派對狂歡, Party Celebration, 賀歲歌曲, Chinese New Year Song, 滿街路真趣味煙火一直飛",
Jangan Lupa Bahagia,2TikTok,,"[0.30, 0.80, 0.55, 0.35], 2019, 2010年代, 2010s, 印尼, Indonesia, 甜美嗓音, Sweet Vocals, 合成器, Synthesizer, 甜蜜愉悅, Sweet Joy, 輕快活潑, Light and Lively, 派對狂歡, Party, 健身運動, Fitness, 印尼當代流行, Indonesian Contemporary Pop, 網路迷因歌曲, Internet Meme Song, Kesel",
Dibuang Sayang,Ucie Sucita,,"[0.30, 0.80, 0.55, 0.35], 2017, 2010年代, 2010s, 印尼, Indonesia, 甜美嗓音, Sweet Vocals, 合成器, Synthesizer, 自信張揚, Confident and Assertive, 派對狂歡, Party, 印尼當代流行, Indonesian Contemporary Pop, 丹杜特流行, Dangdut Pop, Aku ini wanita, Dibuang",
willow,Taylor Swift,6kQPRl7Wyuo,"[0.82, 0.35, 0.55, 0.35], evermore (deluxe version), 2020, 2020年代, 2020s, 美國, USA, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 吉他, Guitar, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 約會, Dating, 獨處時光, Solitude, 當代民謠, Contemporary Folk, 獨立流行, Indie Pop, I'm, Life",
夜空のクレヨン,まふまふ,ypCGNp0S-HU,"[0.82, 0.35, 0.55, 0.65], 2019, 2010年代, 2010s, 日本, Japan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 電吉他, Electric Guitar, 壯闊深情, Grand Affection, 璀璨星空, Starry Sky, 日語流行, J-Pop, 世界中のクレヨンを, 振りまいた夜の上",
Oh Santa!,"Mariah Carey, Ariana Grande, Jennifer Hudson",,"[0.30, 0.80, 0.55, 0.65], Merry Christmas (Deluxe Anniversary Edition), 2020, 2020年代, 2020s, 美國, United States, 高音唱腔, High-pitched Vocals, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 銅管樂器, Brass Instruments, 甜蜜愉悅, Sweet Joy, 派對狂歡, Party Celebration, 白雪皚皚, Snowy, 英語流行, English Pop, 舞曲流行, Dance Pop, 賀歲歌曲, Christmas Song, Santa's",
君尊的祭司,讚美之泉,puV2Jojcy-8,"[0.82, 0.35, 0.55, 0.65], 我相信 (敬拜讚美專輯24), 2002, 2000年代, 2000s, 台灣, Taiwan, 讚美之泉風格, Stream of Praise Style, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 壯闊深情, Grand and Passionate, 勵志成長, Inspirational Growth, 當代敬拜, Contemporary Worship, 蒙召的生命是何等尊貴, 你是君尊的祭司",
Broken,Lund,GwgVUuo39qo,"[0.30, 0.80, 0.55, 0.65], 2017, 2010年代, 2010s, 美國, United States, 低音唱腔, Bass Vocals, 合成器, Synthesizer, 頹廢冷冽, Decadent and Cold, 孤獨寂寞, Loneliness and Isolation, 獨處時光, Solitude, 另類節奏藍調, Alternative R&B, 嘻哈, Hip Hop, Will you end my pain, Will you take my life?",
女人加油,林姍,bN3MikCL5DQ,"[0.82, 0.35, 0.55, 0.35], 莎喲娜拉再會啦, 2012, 2010年代, 2010s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 勵志成長, Inspirational Growth, 台語流行, Taiwanese Pop, 女人會軟汫, 是感情下相濟",
前程似錦,"陳立農, 李現",0sQwZRKsZ7c,"[0.82, 0.35, 0.55, 0.35], feat. 李現電影原聲帶, 電影原聲帶, OST, 2020, 2020年代, 2020s, 中國, China, 赤狐書生, Soul Snatcher, 清亮人聲, Clear Vocals, 鋼琴, Piano, 壯闊深情, Grand Emotional, 勵志成長, Inspirational Growth, 畢業季, Graduation Season, 華語流行, Mandopop, 終於要奔向那前程似錦的以後, 合聲：高維綸/呂孝廷",
雪花飛,陳思安,,"[0.82, 0.35, 0.78, 0.35], 心裡話, 2013, 2010年代, 2010s, 台灣, Taiwan, 渾厚嗓音, Rich Vocals, 鋼琴, Piano, 弦樂, Strings, 傷感釋懷, Heartbreak and Relief, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 窗外雪花飄落紛飛, 又是雪花飛落的暗暝",
Monster,"Shawn Mendes, Justin Bieber",E1cIZ-nA0sM,"[0.82, 0.35, 0.55, 0.35], Wonder (Holiday Deluxe), 2020, 2020年代, 2020s, 加拿大, Canada, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 深夜沉思, Late Night Contemplation, 獨處時光, Solitude, 英語流行, English Pop, 當代節奏藍調, Contemporary R&B, You, But",
Yank Haus,2TikTok,,"[0.30, 0.80, 0.55, 0.35], 2022, 2020年代, 2020s, 印尼, Indonesia, 甜美嗓音, Sweet Vocals, 電子合成器, Electronic Synthesizer, 趣味敘事, Humorous Narrative, 派對狂歡, Party, 印尼當代流行, Indonesian Contemporary Pop, 網路迷因歌曲, Internet Meme Song, Kamu, Yank",
鏡花水月,まふまふ,um9vVc3Bmt0,"[0.30, 0.80, 0.55, 0.65], Prerhythm Arch, 2017, 2010年代, 2010s, 日本, Japan, 高音唱腔, High-pitched Vocals, 電吉他, Electric Guitar, 鋼琴, Piano, 鼓組, Drums, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 日語流行, J-Pop, 流行搖滾, Pop Rock, はぐれないようにとつぶやいて, 夢花火燈れ赤白黃色",
溪中月,談詩玲,,"[0.82, 0.35, 0.55, 0.35], 2023, 2020年代, 2020s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 蝴蝶戀著花, 如今變成溪中月",
情路過站,陳思安,,"[0.82, 0.35, 0.55, 0.35], 2013, 2010年代, 2010s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 約會, Dating, 台語流行, Taiwanese Pop, 歡喜愛人返來的心晟, 雙人合唱的戀歌",
信任的樣子,安溥 (張懸),emKsyJwiffU,"[0.82, 0.35, 0.55, 0.35], 2022, 2020年代, 2020s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 電吉他, Electric Guitar, 鋼琴, Piano, 深夜沉思, Late Night Contemplation, 獨處時光, Solitude, 獨立流行, Indie Pop, 信任臉上畫了豔麗的妝, 而眼神天真",
Kecewa,Bunga Citra Lestari,5zrtu7WcdCw,"[0.82, 0.35, 0.55, 0.35], Tentang Kamu, 2006, 2000年代, 2000s, 印尼, Indonesia, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 印尼當代流行, Indonesian Contemporary Pop, Hampa kesal dan amarah, S'dikit",
Blind to my heart,WANDS,,"[0.30, 0.80, 0.55, 0.65], WORST CRIME 〜About a rock star who was a swindler〜, 1999, 1990年代, 1990s, 日本, Japan, 高音唱腔, High-pitched Vocals, 電吉他, Electric Guitar, 合成器, Synthesizer, 頹廢冷冽, Decadent and Cold, 獨處時光, Solitude, 流行搖滾, Pop Rock, 獨り善がりでも, Blind to all my heart",
旅客,牛奶咖啡,hVV2o4sKqfc,"[0.82, 0.35, 0.78, 0.35], 你不能愛我, 2016, 2010年代, 2010s, 中國, China, 清亮人聲, Clear Vocals, 鋼琴, Piano, 溫柔療癒, Gentle Healing, 傷感釋懷, Melancholic Relief, 獨處時光, Solitude, 勵志成長, Inspirational Growth, 當代民謠, Contemporary Folk, 走著走著, 你的淚光 讓笑容擋在了眼眶",
得勝的歌,讚美之泉,gL5r07dKN6U,"[0.82, 0.35, 0.55, 0.65], 我相信 (敬拜讚美專輯24), 2011, 2010年代, 2010s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 鼓, Drums, 壯闊深情, Grand Passion, 勵志成長, Inspirational Growth, 當代敬拜, Contemporary Worship, 耶穌是我的力量, 耶穌是我的力量 耶穌是我的力量",
原因,張秀卿,,"[0.82, 0.35, 0.78, 0.65], 真愛無價, 2003, 2000年代, 2000s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 台語流行, Taiwanese Pop, 海風吹著不知去向的心, 你到底要我怎樣怎樣才會滿意",
Lebih Dari Egoku,Mawar De Jongh,khCN4hpZ0vU,"[0.82, 0.35, 0.55, 0.35], 2019, 2010年代, 2010s, 印尼, Indonesia, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Devotion, 獨處時光, Solitude, 印尼當代流行, Indonesian Contemporary Pop, Sulit, Aku",
鬥牛舞,謝金晶,,"[0.30, 0.80, 0.55, 0.35], 2017, 2010年代, 2010s, 台灣, Taiwan, 謝金晶風格, Xie Jin-Jing Style, 嘹亮唱腔, Resonant Vocals, 吉他, Guitar, 銅管樂器, Brass Instruments, 自信張揚, Confident and Assertive, 派對狂歡, Party Carnival, 台語流行, Taiwanese Pop, 你若有愛我就用心來看, 一段西班牙",
Message,安田レイ,,"[0.82, 0.35, 0.78, 0.35], 2014, 2010年代, 2010s, 日本, Japan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 合成器, Synthesizer, 溫柔療癒, Gentle Healing, 勵志成長, Inspirational Growth, 日語流行, J-Pop, 深夜に突然, 涙のあとには笑顔がやってくるよ",
十字路口,胡鴻鈞,K-E-9cTbPG4,"[0.82, 0.35, 0.55, 0.35], 妳幸福嗎, 2017, 2010年代, 2010s, 香港, Hong Kong, 降魔的, The Exorcist's Meter, 清亮人聲, Clear Vocals, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Persistence, 獨處時光, Solitude, 華語流行, Mandopop, 十字路如何地選擇最好, 其實我願陪著你卻又留下你",
駟馬難追,"洪榮宏, 張瀞云",4YkW4O6LXF4,"[0.82, 0.35, 0.55, 0.35], 腳步慢慢, 2018, 2010年代, 2010s, 台灣, Taiwan, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 約會, Dating, 台語流行, Taiwanese Pop, 自彼日來看到妳, 互相意愛意愛麥擱堅持",
鏡中花,向蕙玲,,"[0.82, 0.35, 0.55, 0.35], 自作多情, 2023, 2020年代, 2020s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 人講思念會凍治療傷心的痛, 悠妹諾哈娜悠妹諾哈娜",
擎歌,楊芸晴,QmzzVin2aAw,"[0.30, 0.80, 0.55, 0.65], 2021, 2020年代, 2020s, 台灣, 清亮人聲, Clear Vocals, 吉他, Guitar, 弦樂, Strings, 鼓, 勵志成長, Inspirational Growth, 獨處時光, Solitude, 華語流行, Mandopop, 流行搖滾, Pop Rock, Taiwan, Drums",
新世界,蕭煌奇,K1HaqMcWCfA,"[0.30, 0.80, 0.55, 0.65], 神秘世界, 2016, 2010年代, 2010s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 電吉他, Electric Guitar, 燃系熱血, Burning Passion, 勵志成長, Inspirational Growth, 流行搖滾, Pop Rock, 寂寞在胡鬧 半夜了還不想睡, 唱著一首搖滾的音樂 喜怒哀樂全部都發洩",
情網,陳盈潔,fZG25YqhBN8,"[0.82, 0.35, 0.78, 0.35], 感性雙鋼琴 Vol.3, 1993, 1990年代, 1990s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 來到海邊, 情網啊如今變成空",
無你就無我,洪榮宏,PSgblxjn-_g,"[0.82, 0.35, 0.55, 0.35], 洪榮宏臺語專輯3: 行船人的愛.一支小雨傘, 2011, 2010年代, 2010s, 台灣, Taiwan, 洪榮宏式唱腔, Hong Rong-hong Style, 溫潤嗓音, Warm Vocals, 鋼琴, Piano, 弦樂, Strings, 遊子鄉愁, Nostalgia for Hometown, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 聽著你快叫我 宛然夢中塊叫我, 一條心肝分一半 若無你 怎有我",
微笑以後,張靚穎,_JNTD7aP6fA,"[0.82, 0.35, 0.78, 0.65], 第七感, 2014, 2010年代, 2010s, 中國, China, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 失戀療傷, Heartbreak Healing, R&B情歌, R&B Love Song, 華語流行, Mandopop, 說好從此你我一起走, 我真的好想你 也真的對不起",
Harta Berharga,Bunga Citra Lestari,2yjLwW2Io8c,"[0.82, 0.35, 0.78, 0.35], BCL, 2020, 2020年代, 2020s, 印尼, Indonesia, 寶貝家庭, Keluarga Cemara, 溫暖人聲, Warm Vocals, 鋼琴, Piano, 溫柔療癒, Gentle Healing, 親子互動, Parent-Child Interaction, 印尼當代流行, Indonesian Contemporary Pop, Harta, Adalah keluarga",
咖啡一個人,江志豐,rsiznHJDwgU,"[0.82, 0.35, 0.78, 0.35], 2010, 2010年代, 2010s, 台灣, Taiwan, 低音唱腔, Bass Vocals, 鋼琴, Piano, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 雙雙對對的天星孤孤單單的暗暝, 只是一個人的咖啡沒滋沒味沒意義",
With Or Without You,U2,7RLv62-Cmaw,"[0.30, 0.80, 0.55, 0.65], The Best of 1980-1990, 1987, 1980年代, 1980s, 愛爾蘭, Ireland, 滄桑人聲, Raspy Vocals, 電吉他, Electric Guitar, 貝斯, Bass, 壯闊深情, Grandiose Affection, 極致執著, Extreme Obsession, 獨處時光, Solitude, 流行搖滾, Pop Rock, See",
連貝多芬都想告訴你,蕭閎仁,GXe-AxCt5U0,"[0.82, 0.35, 0.55, 0.35], 蕭閎仁首張同名創作專輯, 2008, 2000年代, 2000s, 台灣, Taiwan, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 華語流行, Mandopop, 我的抽屜沾滿灰塵",
從此以後,彭佳慧,SWt5303K_0Y,"[0.82, 0.35, 0.55, 0.65], 因為女人說, 1996, 1990年代, 1990s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 婚禮, Wedding, 華語流行, Mandopop, 我想告訴你一個愛的故事, 從此以後放棄自由",
颯小姐,火箭少女101,rk727ZFKL3Q,"[0.30, 0.80, 0.55, 0.35], 立風, 2018, 2010年代, 2010s, 中國, China, 清亮人聲, Clear Vocals, 合成器, Synthesizer, 自信張揚, Confident and Assertive, 勵志成長, Inspirational Growth, 舞曲流行, Dance Pop, 醒在五點, 只要我喜歡 我不管",
Zombie,DAY6,7jqPYEhYHrA,"[0.30, 0.80, 0.55, 0.65], The Book of Us : The Demon, 2020, 2020年代, 2020s, 韓國, South Korea, 氣聲人聲, Breathy Vocals, 電吉他, Electric Guitar, 合成器, Synthesizer, 孤獨寂寞, Loneliness, 深夜沉思, Midnight Contemplation, 獨處時光, Solitude, 韓式搖滾, K-Rock, 另類流行, Alternative Pop, 어제는 어떤 날이었나, feel",
塵埃,蔡健雅,uzVOv6jIy_Y,"[0.82, 0.35, 0.55, 0.35], 雙棲動物, 2005, 2000年代, 2000s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 吉他, Guitar, 孤獨寂寞, Loneliness, 獨處時光, Solitude, 華語流行, Mandopop, 腦子一片空白, 喔 塵埃飛過",
誰人了解我,蔡秋鳳,Oglr5Rea2w0,"[0.82, 0.35, 0.78, 0.35], 2010, 2010年代, 2010s, 台灣, Taiwan, 滄桑唱腔, Husky Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 茫茫的情路行甲這艱苦, 啊愛人啊半眠呀來變卦",
新相信未來,動靜樂團,y2nDlFSYFH0,"[0.30, 0.80, 0.78, 0.65], 君臨天下原聲帶, 電影原聲帶, OST, 2003, 2000年代, 2000s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 電吉他, Electric Guitar, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Persistence, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 流行搖滾, Pop Rock, 是什麼回憶讓我走不出來, 等待你接受我的愛",
